Vasont Id,URLs
v55244608,/multimedia/image/parakeratosis-lesions-pig
v62076479,/multimedia/image/paragonimus-spp-lung-flukes-thoracic-radiograph
v11622861,/multimedia/image/papillomatosis-young-pit-bulltype-dog
v21863503,/multimedia/image/papillomatosis-rabbit
v4737841,/multimedia/image/papillomas-horse
DDD_dog_papillomas.eps,/multimedia/image/papillomas-dog
v11723820,/multimedia/image/papilledema-secondary-to-avitaminosis-or-hypovitaminosis-a-growing-heifer
v60372426,/multimedia/image/pampiniform-plexus-tissue-cysts-bull
v51546650,/multimedia/image/palpation-of-endometrial-folds-mare
v50148247,/multimedia/image/palpation-ear-dog
v80035840,/multimedia/image/palmarplantar-view-of-the-bovine-hoof
v50504885,/multimedia/image/pale-mucous-membranes-dog
v55577276,/multimedia/image/padded-perch-raven
v45394821,/multimedia/image/oxyuris-equi-egg
v4741682,/multimedia/image/oxytropis-sericea-white-point-locoweed
v4741088,/multimedia/image/oxytenia-acerosa-copperweed-flowering-plant
v4741529,/multimedia/image/oxytenia-acerosa-copperweed
v11711044,/multimedia/image/ovine-pulmonary-adenocarcinoma-ultrasonography
v11711037,/multimedia/image/ovine-pulmonary-adenocarcinoma-necropsy
v74005733,/multimedia/image/overgrown-nails-miniature-pig
v21863517,/multimedia/image/overgrown-incisor-teeth-rabbit
EXO_potbellied_pig_overgrown_hoof.eps,/multimedia/image/overgrown-hoof-potbellied-pig
v44391130,/multimedia/image/ovary-regression-regressed-follicles-chicken
v44391124,/multimedia/image/ovary-regression-overstimulated-ovary-chicken
v56771556,/multimedia/image/ovary-camelid
v48831438,/multimedia/image/ovariectomy-chameleon
v23358279,/multimedia/image/ovarian-tumor-cockatoo
v52140707,/multimedia/image/ovarian-hypoplasia-alpaca
v77991207,/multimedia/image/ovarian-fossa-cow
v4740368,/multimedia/image/ovarian-cyst-dog
v54343193,/multimedia/image/outdoor-enclosure-rabbits
v67027996,/multimedia/image/otostrongylus-circumlitus-larva
v4733321,/multimedia/image/otitis-media-interna-horse-radiograph
v50147145,/multimedia/image/otitis-media-ct-head-dog
v50147155,/multimedia/image/otitis-media-cat
DDD_dog_otitis_externa.eps,/multimedia/image/otitis-externa-dog
v4735184,/multimedia/image/ostrich-scrape-nest
v4735193,/multimedia/image/ostrich-eggs-in-incubator
v4735220,/multimedia/image/ostrich-chicks-in-run
v4735202,/multimedia/image/ostrich-chicks-hatching
v50504738,/multimedia/image/osteosarcoma-dog
v46985850,/multimedia/image/osteoporosis-laying-hen
v46985836,/multimedia/image/osteopetrosis-chicken
v14343820,/multimedia/image/osteomyelitis-tibiotarsus-chicken
v45681253,/multimedia/image/osteomyelitis-poultry
v50504731,/multimedia/image/osteomyelitis-dog
v87249246,/multimedia/image/osteochondrosis-pig
v50504474,/multimedia/image/osteochondrosis-of-the-stifle-dog
v50504467,/multimedia/image/osteochondrosis-of-the-shoulder-5-month-old-irish-wolfhound
v64537530,/multimedia/image/osteochondritis-dissecans-tarsocrural-joint-horse-radiographic-view
v64537536,/multimedia/image/osteochondritis-dissecans-tarsocrural-joint-horse-arthroscopic-view
v64537522,/multimedia/image/osteochondritis-dissecans-femoropatellar-joint-horse
v21854218,/multimedia/image/osteochondral-fragments-horse
v15798621,/multimedia/image/osteochodrosis-lesion-lateral-trochlear-ridge-of-the-distal-femur-stifle-joint-horse
MUS_osteoarticular_structures_distal_forelimb_dog.eps,/multimedia/image/osteoarticular-structures-of-the-distal-forelimb-dog
v55577264,/multimedia/image/osteoarthritis-white-necked-raven
v21854239,/multimedia/image/osteoarthritis-proximal-interphalangeal-joint-horse
v64537562,/multimedia/image/osteoarthritis-pastern-joint-horse
v21854301,/multimedia/image/osteoarthritis-of-the-carpometacarpal-joint-radiograph-horse
v50504913,/multimedia/image/orthopnea-dog
v52139915,/multimedia/image/ornithonyssus-sylviarum-mites-hen
v51545710,/multimedia/image/ornithonyssus-bacoti
v11607279,/multimedia/image/orf-lip-crusts-lamb
v11607272,/multimedia/image/orf-lamb
v12762247,/multimedia/image/orchitis-goat
v60372432,/multimedia/image/orchitis-bull
v11723834,/multimedia/image/orbital-cellulitis-acute-onset-dog
v23356371,/multimedia/image/orange-hirstiella-mites-iguana
v11622798,/multimedia/image/oral-squamous-cell-carcinoma-involving-the-mandible-cat
v4732154,/multimedia/image/oral-squamous-cell-carcinoma-dog
v4732163,/multimedia/image/oral-squamous-cell-carcinoma-cat
v4732172,/multimedia/image/oral-mast-cell-tumor-dog
v11623036,/multimedia/image/oral-malignant-melanoma-in-hard-palate-dog
v4732118,/multimedia/image/oral-malignant-melanoma-dog
v4732136,/multimedia/image/oral-malignant-melanoma-cat-radiograph
v4732127,/multimedia/image/oral-malignant-melanoma-cat
v53073779,/multimedia/image/oral-lesion-pig
v44844431,/multimedia/image/oral-lesion-mycotoxicosis-chicken
v4732145,/multimedia/image/oral-fibrosarcoma-dog
v8999553,/multimedia/image/oral-administration-of-drug-using-a-microliter-syringe-amphibian
v11723813,/multimedia/image/optic-neuritis-secondary-to-meningoencephalitis-dog
v11723806,/multimedia/image/optic-nerve-hypoplasia-dog
v11723827,/multimedia/image/optic-nerve-and-retinal-atrophy-dog
v23356365,/multimedia/image/ophionyssus-natricis-common-snake-mite
v50504927,/multimedia/image/open-mouth-breathing-in-an-oxygen-cage-cat
v88010721,/multimedia/image/open-diastema-horse-radiograph
v4737157,/multimedia/image/onchocerca-associated-dermatitis-horse
v4737166,/multimedia/image/onchocerca-associated-dermatitis-histopathology-horse
v45681218,/multimedia/image/omphalitis-young-chick
v45681225,/multimedia/image/omphalitis-poultry
v44273675,/multimedia/image/omental-herniation-horse
v86111268,/multimedia/image/oleander-nerium-oleander-
v4740881,/multimedia/image/oestrus-ovis-gross-lesion-sheep-nares
v4739209,/multimedia/image/occipitoatlantoaxial-malformation-radiograph-dog
v52270570,/multimedia/image/obstructed-nasal-cavity
v50504745,/multimedia/image/oblique-comminuted-femoral-fracture-dog
v74005801,/multimedia/image/obesity-miniature-pig
v23356461,/multimedia/image/nutritional-secondary-hyperparathyroidism-green-iguana
HRS_horse_nursing.eps,/multimedia/image/nursing-horse
v11723687,/multimedia/image/nuclear-sclerosis-and-early-cataract-formation-dog
v54803268,/multimedia/image/notoedres-infestation-domestic-short-haired-cat
v59333733,/multimedia/image/nostril-fluid-pulmonary-ahs
DDD_dog_nose_and_throat.eps,/multimedia/image/nose-and-throat-dog
v52139909,/multimedia/image/northern-fowl-mites-in-vent-region
v52139895,/multimedia/image/northern-fowl-mite-and-poultry-red-mite
v46992302,/multimedia/image/normal-vs-affected-tendons-in-poultry-with-viral-arthritis
v74928466,/multimedia/image/normal-umbilicus-immediately-after-ligation-puppy
v77991201,/multimedia/image/normal-ovarian-follicle-cow
v50504892,/multimedia/image/normal-mucous-membranes-dog
v67027185,/multimedia/image/normal-mucosa-stomach-adult-horse
CIR_normal_hematopoiesis.eps,/multimedia/image/normal-hematopoiesis
v4730828,/multimedia/image/normal-hematopoiesis
v49778293,/multimedia/image/normal-hair-and-an-m-canis-infected-hair
v67027191,/multimedia/image/normal-glandular-mucosa-stomach-adult-horse
v8999568,/multimedia/image/normal-gastointestinal-protozoa-amphibians
DDD_dog_dislocated hip.eps,/multimedia/image/normal-and-dislocated-hip-dog
v46992309,/multimedia/image/normal-and-affected-tendons-of-poultry-with-viral-arthritis
v87244091,/multimedia/image/normal-and-affected-chicken-livers
v4730915,/multimedia/image/nonregenerative-anemia-blood-smear-cat
v14479122,/multimedia/image/nonpenetrating-bite-wound-dog
v4741340,/multimedia/image/nolina-texana-sacahuista-beargrass
v4740737,/multimedia/image/nodules-of-oslerus-osleri-bronchoscopy
v56113727,/multimedia/image/nocardia-otitidiscaviarum
DDC_nocardia.eps,/multimedia/image/nocardia-bacteria
v48511369,/multimedia/image/nits-poultry
DOG_nictitating_membrane.eps,/multimedia/image/nictating-membrane-dog
v80792512,/multimedia/image/newcastle-disease-chickens
v51546674,/multimedia/image/neutrophils-in-uterus
v12762883,/multimedia/image/neutrophilia-blood-smear-dog
DDH_horse_nervous_system.eps,/multimedia/image/nervous-system-horse
DDD_dog_nervous_system.eps,/multimedia/image/nervous-system-dog
DDC_cat_nervous_system.eps,/multimedia/image/nervous-system-cat
v4741277,/multimedia/image/nerium-oleander-oleander-close-up
v4741862,/multimedia/image/nerium-oleander-oleander
v9053781,/multimedia/image/nephrosplenic-ligament-horse
v51048379,/multimedia/image/nephrolithiasis-horse
DDD_dog_neosporosis.eps,/multimedia/image/neosporosis-dog
v11600859,/multimedia/image/neorickettsia-helminthoeca-dog
v81478714,/multimedia/image/nematodirus-eggs
v44176136,/multimedia/image/negative-pressure-wound-therapy-pretreatment-dog
v44176143,/multimedia/image/negative-pressure-wound-therapy-post-treatment-dog
v82359584,/multimedia/image/negative-feedback-pituitary-adrenal-axis-in-dogs
v44273681,/multimedia/image/necrotizing-enterocolitis-foal
v45681274,/multimedia/image/necrotic-wattles
v11555698,/multimedia/image/necrotic-enteritis-small-intestine-chicken
v45681288,/multimedia/image/necrotic-dermatitis
v45681281,/multimedia/image/necrotic-autolyzed-wattles
v81478730,/multimedia/image/necropsy-photo-toxocara-vitulorum-infestation-water-buffalo
v4738165,/multimedia/image/navicular-disease-horse
v48068741,/multimedia/image/nasopharyngeal-polyp-cat
v50523536,/multimedia/image/nasogastric-tube-and-nasal-oxygen-line-dog
v44273537,/multimedia/image/nasogastric-reflux-due-to-a-mechanical-obstruction-horse
v67028020,/multimedia/image/nasitrema-spp-ovum
v62076497,/multimedia/image/nasal-tumor-radiograph-cat
v45375905,/multimedia/image/nasal-tumor-before-treatment-ct-scan
v45375912,/multimedia/image/nasal-tumor-after-treatment-ct-scan
v82358107,/multimedia/image/nasal-passages-horse-ct-scan
v82358100,/multimedia/image/nasal-passages-horse
v62076473,/multimedia/image/nasal-mite-endoscopic-view
v62076485,/multimedia/image/nasal-lymphoma-ct-cat
v52270577,/multimedia/image/nasal-granuloma
v62076539,/multimedia/image/nasal-foreign-body-radiograph-dog
v62076545,/multimedia/image/nasal-foreign-body-radiograph-dog
v62076503,/multimedia/image/nasal-chondrosarcoma-ct-dog
v4736123,/multimedia/image/nasal-aspergillosis-gross-lesions-dog
v62076491,/multimedia/image/nasal-adenocarcinoma-ct-cat
v49773211,/multimedia/image/narrowing-of-vestibulovaginal-junction-dog
v4741853,/multimedia/image/nandina-domestica-nandina-heavenly-bamboo-chinese-sacred-bamboo
v74005727,/multimedia/image/nail-trimming-tools-for-miniature-pigs
v56771820,/multimedia/image/nail-trimming-llama
EXO_ferrets_nail_trimming.eps,/multimedia/image/nail-trimming-ferret
DOG_dog_nails.eps,/multimedia/image/nails-dog
v76144314,/multimedia/image/myxomatous-mitral-valve-degeneration-dog
v4735409,/multimedia/image/myxomatosis-rabbit
v66234005,/multimedia/image/myotonia-horse
v66233977,/multimedia/image/myofibrillar-myopathy-side-view-horse
v66233971,/multimedia/image/myofibrillar-myopathy-muscle-atrophy-horse
v9180593,/multimedia/image/myocardial-necrotic-sequestrum
v4735463,/multimedia/image/myobia-musculi-lesions-mouse
v23356385,/multimedia/image/myiasis-greek-tortoise
v4732091,/multimedia/image/mycotic-stomatitis-dog
v4733645,/multimedia/image/mycotic-keratitis-aspergillus
v11622973,/multimedia/image/mycosis-fungoides-old-toy-poodle-mix
v11622980,/multimedia/image/mycosis-fungoides-lesion-on-prepuce-senior-poodle-mix
v48512245,/multimedia/image/mycoplasma-synoviae-infectious-synovitis-turkey
v8986552,/multimedia/image/mycoplasma-synoviae-infectious-synovitis-chickens
v71779657,/multimedia/image/mycoplasma-pneumonia-lung-goat
v8986562,/multimedia/image/mycoplasma-meleagridis-turkey
v8986567,/multimedia/image/mycoplasma-iowae-infection-turkeys
v56772003,/multimedia/image/mycoplasma-infection-llama-rbcs
v4740782,/multimedia/image/mycoplasma-hyopneumoniae-gross-lesions
v4766525,/multimedia/image/mycoplasma-haemocanis-infection-canine-blood-smear
v8986537,/multimedia/image/mycoplasma-gallisepticum-turkey
v8986542,/multimedia/image/mycoplasma-gallisepticum-chicken
v4730540,/multimedia/image/mycoplasma-eperythrozoon-suis-porcine-blood-smear
v74932438,/multimedia/image/mycoplasma-bovis-lung-lesions
v74932432,/multimedia/image/mycoplasma-bovis-chronic-pneumonia-and-arthritis-calf
v77991937,/multimedia/image/mycobacterium-bovis-lesions-wild-boar
v23353695,/multimedia/image/mycobacteriosis-goldfish
v77991943,/multimedia/image/mycobacterial-granuloma-wild-boar
v4732037,/multimedia/image/muzzle-trauma-horse
v86107959,/multimedia/image/muscle-condition-score-chart-dogs
v86107964,/multimedia/image/muscle-condition-score-chart-cats
v4733060,/multimedia/image/musca-autumnalis
v56771984,/multimedia/image/munge-llama
v23356474,/multimedia/image/mummified-ectopic-fetus-removal-anaconda
CAT_multiple_kittens.eps,/multimedia/image/multiple-kittens
v44391082,/multimedia/image/multiple-follicular-hierarchy-chicken
v49801760,/multimedia/image/multiple-cartilaginous-exostoses
v47615870,/multimedia/image/multifocal-retinal-detachments-cat
v45672043,/multimedia/image/multifocal-interdigital-furuncles-dog
v4737931,/multimedia/image/multifocal-histiocytic-nodules-of-the-dermis-and-subcutaneous-tissues-dog
v11622819,/multimedia/image/multicentric-squamous-cell-carcinoma-in-situ-feline-bowen-disease-19-year-old-cat
v45908376,/multimedia/image/mucopurulent-secretion-sinus-turkey-with-avian-metapneumovirus
v45908369,/multimedia/image/mucopurulent-ocular-discharge-avian-metapneumovirus-infection-turkey
v52140745,/multimedia/image/mucometra-and-mucocolpos-alpaca
v51545723,/multimedia/image/mousepox-inclusion-bodies-in-epidermal-cells-mouse
v51545735,/multimedia/image/mouse-hepatitis-virus-syncytia-in-intestinal-epithelium-mouse
v86111501,/multimedia/image/mother-of-millions-kalanchoe-spp
v86111470,/multimedia/image/mother-in-laws-tongue-dracaena-spp
v61211830,/multimedia/image/morula-blood-smear-dog
v74005807,/multimedia/image/morbid-obesity-miniature-pig
v86114700,/multimedia/image/monolayer-of-cytologic-smear-mesenchymal-cells
v86114694,/multimedia/image/monolayer-of-cytologic-smear-lymphocytes
v53072083,/multimedia/image/monitoring-of-bulk-tank-milk
v81478954,/multimedia/image/moniezia-tapeworm-passed-in-goat-feces
v81478960,/multimedia/image/moniezia-eggs
v80035868,/multimedia/image/model-step-of-hoof-trimming-cow
v56384882,/multimedia/image/mixed-species-habitat-zoo
DDC_mitral_valves.eps,/multimedia/image/mitral-valve
DDD_mitral_valve.eps,/multimedia/image/mitral-valve
DDD_mitral_stenosis_and_regurgitation.eps,/multimedia/image/mitral-stenosis-and-regurgitation
v52270796,/multimedia/image/miracidium
v54333014,/multimedia/image/mink-kits
v54343155,/multimedia/image/minimal-restraint-rabbit
v71780448,/multimedia/image/milk-thistle-silybum-marianum-seeds
v56755044,/multimedia/image/milk-test-for-ketosis-cow
v48512136,/multimedia/image/milk-samples
v48512122,/multimedia/image/milk-loss-and-somatic-cell-counts
v53072077,/multimedia/image/milk-and-udder-secretion-sample
v56771764,/multimedia/image/mild-sarcoptic-mange-alpaca
v12823235,/multimedia/image/midbrain-mass
v66233437,/multimedia/image/microsporidia-spinal-cord-of-zebrafish
v66233431,/multimedia/image/microsporidia-acid-fast-stain-anterior-kidney-largemouth-bass
v45302605,/multimedia/image/microscopic-hepatic-lesions-ibh-and-hhs
v50504920,/multimedia/image/methods-of-oxygen-administration
v82356425,/multimedia/image/metestrum-cells-dog
v12763031,/multimedia/image/metered-dose-inhaler-with-spacer-horse
v61212370,/multimedia/image/metered-dose-inhaler-with-spacer-dog
v12762996,/multimedia/image/metered-dose-inhaler-with-spacer-cat
v82357896,/multimedia/image/metastatic-bastard-strangles-quarter-horse
v67027436,/multimedia/image/metastasized-melanoma-market-hog
v12762897,/multimedia/image/metarubricytes-blood-smear-dog
v4735130,/multimedia/image/metallic-foreign-bodies-radiograph-ostrich-chick
v71775285,/multimedia/image/metacarpal-bone-fracture-goat
v61212051,/multimedia/image/metabolism-of-ethylene-glycol
v8999578,/multimedia/image/metabolic-bone-disease-amphibian
v14479096,/multimedia/image/mesh-graft-preoperative-dog
v14479115,/multimedia/image/mesh-graft-3-weeks-postoperative-dog
v14479108,/multimedia/image/mesh-graft-24-hours-postoperative-dog
v63200474,/multimedia/image/mesenteric-hemorrhage-anticoagulant-rodenticide-poisoning
v51038763,/multimedia/image/mesenteric-fat-horse
v67028431,/multimedia/image/mesenchymal-stem-cells-horse
v15677092,/multimedia/image/mesenchymal-or-spindle-cells
v49801714,/multimedia/image/meningoencephalocele-foal
v52107802,/multimedia/image/meningoencephalitis-greyhound
v48829007,/multimedia/image/meningitis-pig
v52107784,/multimedia/image/meningitis-atlantic-grey-seal
v66231194,/multimedia/image/meningeal-worm-deer
v61211964,/multimedia/image/meloe-proscarabaeus-oil-beetle
v67027342,/multimedia/image/melioidosis-pig
v67027348,/multimedia/image/melioidosis-monkey
v67027354,/multimedia/image/melioidosis-goat
v50146259,/multimedia/image/melilotus-spp-sweet-clover
v4741619,/multimedia/image/melilotus-officinalis-sweet-clover
v4741637,/multimedia/image/melia-azedarach-chinaberry-young-plant
v4741196,/multimedia/image/melia-azedarach-chinaberry-mature-plant-with-berries
v4741205,/multimedia/image/melia-azedarach-chinaberry-berries
v66233455,/multimedia/image/megalocytivirus-spleen-ram-cichlid
v56770711,/multimedia/image/medial-saphenous-vein
v50504460,/multimedia/image/medial-patellar-luxation-dog
v4735121,/multimedia/image/medial-metatarsal-vein-ostrich-chick
v81186563,/multimedia/image/mechanisms-of-action-protein-synthesis-inhibitors
v79147416,/multimedia/image/mechanisms-of-action-nucleic-acid-inhibitors
v79147415,/multimedia/image/mechanisms-of-action-folic-acid-metabolism-inhibitors
v79147414,/multimedia/image/mechanisms-of-action-cell-wall-synthesis-inhibitors
v86108528,/multimedia/image/mechanism-of-action-of-ace-inhibitors
v86107721,/multimedia/image/measurement-of-scrotal-circumference-goat
v86107685,/multimedia/image/measurement-of-scrotal-circumference-bull
v56771805,/multimedia/image/maxilla-and-mandible-llama
v11723708,/multimedia/image/mature-cataract-secondary-to-anterior-uveitis-adult-horse
v4740422,/multimedia/image/mastitis-mare
v54156798,/multimedia/image/mast-cell-tumors-ferret
DDD_mast_cell_tumors.eps,/multimedia/image/mast-cell-tumors
v11622987,/multimedia/image/mast-cell-tumor-in-the-rostral-upper-lip-10-year-old-english-bulldog
v4766972,/multimedia/image/mast-cell-tumor-in-hind-foot-dog
v4737913,/multimedia/image/mast-cell-tumor-dog
v11622994,/multimedia/image/mast-cell-cancer-in-hind-limb-dog
v87394248,/multimedia/image/massive-pulmonary-edema-and-hemorrhage-ptfe-poisoning-pheasants
v86111424,/multimedia/image/marijuana-purple-bud-cannabis-sativa-
v86111429,/multimedia/image/marijuana-growing-wild-cannabis-sativa
v4740053,/multimedia/image/mareks-disease-skin-involvement-chicken
v8592928,/multimedia/image/mareks-disease-peripheral-nerve-enlargement-chicken
v4767123,/multimedia/image/mareks-disease-liver-chicken
v4740035,/multimedia/image/mareks-disease-leg-paresis-chicken
v4740044,/multimedia/image/mareks-disease-eye-involvement-chicken
v48511376,/multimedia/image/mareks-disease
v71779663,/multimedia/image/mannheimia-haemolytica-pleuropneumonia-goat
v4734167,/multimedia/image/mange-knemidocoptes-beak-and-face-parakeet
EXO_ferrets_mange.eps,/multimedia/image/mange-ferrets
v56771812,/multimedia/image/mandibular-abscess-llama
v68369685,/multimedia/image/management-of-anthrax-infected-carcasses
EXO_rat_mammary_tumor.eps,/multimedia/image/mammary-tumor-rat
EXO_mice_mammary_tumors.eps,/multimedia/image/mammary-tumor-mouse
v82356438,/multimedia/image/mammary-hyperplasia-cat
DDD_dog_mammary_glands_and_tumor.eps,/multimedia/image/mammary-glands-and-tumor-dog
v53072065,/multimedia/image/mammary-gland-atrophy
v15677085,/multimedia/image/mammary-carcinoma-dog
v82356431,/multimedia/image/malposition-in-singleton-pregnancy-dog
EXO_chinchilla_malocclusion.eps,/multimedia/image/malocclusion-chinchilla
v54804094,/multimedia/image/malignant-tumor-tentacles-and-surgical-margins
v4737940,/multimedia/image/malignant-melanoma-second-digit-of-front-paw-dog
v11623043,/multimedia/image/malignant-melanoma-on-tongue-dog
v11623022,/multimedia/image/malignant-melanoma-of-lip-and-buccal-mucosa-12-year-old-labrador-mix
v4737859,/multimedia/image/malignant-melanoma-hamster
v11623029,/multimedia/image/malignant-melanoma-arising-from-gingiva-dog
v11623015,/multimedia/image/malignant-histiocytosis-in-thorax-dog
v54342690,/multimedia/image/malignant-edema-pig
v4733294,/multimedia/image/malassezia-otitis-dog
v83309642,/multimedia/image/major-modulatory-interactions-of-coagulation-inhibitors-and-fibrinolysis-with-the-coagulation-cascade
DDC_cat_endocrine_glands.eps,/multimedia/image/major-endocrine-glands-in-the-cat
DDH_horse_endocrine_glands.eps,/multimedia/image/major-endocrine-glands-horse
DDD_dog_endocrine_glands.eps,/multimedia/image/major-endocrine-glands-dog
DDH_horse_digestive_organs.eps,/multimedia/image/major-digestive-organs-of-the-horse
DDD_dog_digestive_organs.eps,/multimedia/image/major-digestive-organs-of-a-dog
DDC_cat_digestive_organs.eps,/multimedia/image/major-digestive-organs-cat
v23358261,/multimedia/image/macrorhabdus-gouldian-finch
v23358267,/multimedia/image/macrorhabdus
v48832618,/multimedia/image/lymphoplasmacytic-enteritis-malabsorption-dog
v4740080,/multimedia/image/lymphoid-leukosis-lymphocytic-infiltration-muscle
v4740071,/multimedia/image/lymphoid-leukosis-lymphocytic-infiltration-liver
v51544673,/multimedia/image/lymph-nodes-cow
v44246479,/multimedia/image/lymphangitis-pectoral-abscess-horse
v44246465,/multimedia/image/lymphangitis-liver-abscess-necropsy-specimen-horse
v77991225,/multimedia/image/luteal-cyst-ultrasonographic-image-cow
v4741844,/multimedia/image/lupinus-sericeus-lupine-close-up
v4741835,/multimedia/image/lupinus-sericeus-lupine
DDD_dog_lungs_and_airways.eps,/multimedia/image/lungs-and-airways-of-a-dog
DDC_cat_lungs_airways.eps,/multimedia/image/lungs-and-airways-of-a-cat
DDH_horse_lungs_airway.eps,/multimedia/image/lungs-and-airways-horse
DDC_lung_alveoli_and_capillaries.eps,/multimedia/image/lung-alveoli-and-capillaries
v51545177,/multimedia/image/lumpy-skin-disease-ulcers
v4735970,/multimedia/image/lumpy-jaw-cow
EXO_sugar_glider_lumpy_jaw.eps,/multimedia/image/lumpy-jaw-actinomycosis-in-a-sugar-glider
v11622896,/multimedia/image/low-grade-fibroma-fibrosarcoma-in-muzzle-dog
v4766704,/multimedia/image/lower-incisors-mare
v74928387,/multimedia/image/low-birth-weight-dog
DOG_long_haired_dog.eps,/multimedia/image/long-haired-dog
v81475506,/multimedia/image/log-concentration-vs-response-curves
DDH_locoweed.eps,/multimedia/image/locoweed
DDD_dog_lymph_node_locations.eps,/multimedia/image/location-of-lymph-nodes-in-the-dog
v67026840,/multimedia/image/localized-peritonitis-in-traumatic-reticuloperitonitis-cow
v67027990,/multimedia/image/lobomycosis-dolphin
v54343347,/multimedia/image/liver-torsion-rabbit
v83313248,/multimedia/image/liver-structure-and-function
v54343354,/multimedia/image/liver-lobe-surgery-rabbit
DDD_liver_gallbladder_pancreas.eps,/multimedia/image/liver-gallbladder-and-pancreas-of-a-dog
v56771883,/multimedia/image/liver-camelid
CAT_litterbox.eps,/multimedia/image/litter-box
v11607168,/multimedia/image/listeriosis-salivation-goat
v4736347,/multimedia/image/listeriosis-goat
v4736329,/multimedia/image/listeria-monocytogenes-photomicrograph-of-brain-stem-post-mortem-specimen
v48068424,/multimedia/image/lip-ulcer-cat
DDD_dog_lipoma.eps,/multimedia/image/lipoma-dog
BRD_lipomas.eps,/multimedia/image/lipoma-budgerigar
v11622917,/multimedia/image/lipoma-12-year-old-spayed-female-aussie-labrador-mix
v66233461,/multimedia/image/lip-fibroma-angelfish
v80793994,/multimedia/image/linognathus-sp
v67027978,/multimedia/image/lingual-candidiasis-dolphin
v86111444,/multimedia/image/lily-of-the-valley-convallaria-majalis
v4741826,/multimedia/image/ligustrum-spp-privet-ligustrum-hedge-plant
MUS_ligaments_tendons_distal_digit_horse.eps,/multimedia/image/ligaments-and-tendons-of-the-distal-digit-in-the-horse
v54343149,/multimedia/image/lifting-technique-rabbit
v8999558,/multimedia/image/life-cycle-of-batrachochytrium-dendrobatidis-bd
DDD_heartworm_life_cycle.eps,/multimedia/image/life-cycle-of-a-heartworm
v80793970,/multimedia/image/lice-eggs-nits
DDC_cat_lice_nits.eps,/multimedia/image/lice-and-nits-cat
v44273603,/multimedia/image/level-3-coaptation-forelimb-horse
v46992377,/multimedia/image/leukocytozoon-lung-muscovy-duck
v4734149,/multimedia/image/leukocytozoon-avian-blood-smear
v4739378,/multimedia/image/leukocytozoon-avian-blood-smear
v12762876,/multimedia/image/leukocyte-agglutination-blood-smear-cat
v12762904,/multimedia/image/leukemia-blood-smear-dog
v4739387,/multimedia/image/leucocytozoon-turkey
v4767076,/multimedia/image/leucocytozoon-red-tailed-hawk-buteo-jamaicensis-
v80792518,/multimedia/image/lesions-vndv-infection
v55577296,/multimedia/image/lesion-ct-scan
v4736356,/multimedia/image/leptospira-interrogans-microscopic-agglutination
v4736383,/multimedia/image/leptospira-interrogans-kidney-pig
v53081501,/multimedia/image/leptospira-borgpetersenii-serovar-hardjo
v23356096,/multimedia/image/leopard-gecko-eublepharis-macularius-
DDC_cat_lentigo.eps,/multimedia/image/lentigo-cat
DDD_dog_lens_with_cataract.eps,/multimedia/image/lens-with-cataract-dog
v4733870,/multimedia/image/lens-subluxation-dog
DDD_dog_leishmaniasis.eps,/multimedia/image/leishmaniasis-dog
v12779678,/multimedia/image/leishmania-infantum-in-canine-macrophage
HRS_legs.eps,/multimedia/image/legs-horse
v14343827,/multimedia/image/leg-paralysis-due-to-enterococcal-spondylitis-chicken
DDD_dog_leg_paralysis.eps,/multimedia/image/leg-paralysis-dog
DDD_dog_leg_joints.eps,/multimedia/image/leg-joints-dog
v45316482,/multimedia/image/leg-horse-cross-sectional-mri
DOG_dog_leg_bones.eps,/multimedia/image/leg-bones-dog-left-human-forearm-and-hand-right
v58901323,/multimedia/image/left-ventral-and-dorsal-colons-horse
v82358068,/multimedia/image/left-laryngeal-hemiplegia-horse
v4735265,/multimedia/image/left-inguinal-hernia-miniature-pig
v58902218,/multimedia/image/left-dorsal-displacement-of-colon-horse
v9053829,/multimedia/image/left-dorsal-displacement-of-ascending-colon-horse
v4735310,/multimedia/image/left-distal-humerus-and-elbow-radiograph-miniature-pig
v21854259,/multimedia/image/left-and-right-medial-suspensory-branches-ultrasound-horse
DIG_abdominal_viscera_cow_displacement_abomasum.eps,/multimedia/image/left-abdominal-viscera-cow
v4737220,/multimedia/image/lechiguana-subcutaneous-mass-cow
DDH_horse_curb.eps,/multimedia/image/lateral-view-of-hock-joint
v21854280,/multimedia/image/lateral-condylar-fracture-of-the-distal-third-metacarpal-bone-radiograph-horse
v50504899,/multimedia/image/laryngeal-edema-and-intubation-dog
v11711002,/multimedia/image/laryngeal-chondritis-sheep
v73286824,/multimedia/image/larva-ollulanus-tricuspis-cat
v74005490,/multimedia/image/large-rooting-box-for-miniature-pet-pig
v12823221,/multimedia/image/large-liver-mass-ct
v58901435,/multimedia/image/large-intestine-horse
v4741448,/multimedia/image/lantana-spp-lantana
MUS_nerve_blocks_horse_pelvic_limb.eps,/multimedia/image/landmarks-for-nerve-block-of-the-horse-pelvic-limb
v4738372,/multimedia/image/landmarks-forelimb-nerve-block-horse
v4738354,/multimedia/image/laminitis-clinical-lesions-horse
v77062049,/multimedia/image/lacrimal-apparatus-dog
v51038780,/multimedia/image/lack-of-mesenteric-fat-horse
v9051399,/multimedia/image/l5-fracture-and-l5-l6-luxation-fixation-dog-6-weeks-after-surgery
